filename;x;y;
/tuffian_woman_avatar.png;1;1
/tuffian_woman_2.png;51;1
/tufika_2.png;51;1
/taki_tosh.png;101;1
/tuka.png;151;1
/hathur.png;201;1
/uly.png;251;1
/tuffian_man_1.png;301;1
/my_initiator.png;351;1
/cthulhu.png;401;1
/ganga.png;451;1
/chin_chin2.png;501;1
/unique/ogonek_icon.png;551;1
/girl_1.png;601;1
/tuffian_man_2.png;651;1
/neonder.png;701;1
/hoha.png;751;1
/ribak.png;801;1
/tan.png;851;1
/initiator.png;901;1
/dikar_2.png;951;1
/fem_4.png;1001;1
/dikar_3.png;1051;1
/gate_mui.png;1101;1
/gdal.png;1151;1
/man_2.png;1201;1
/malasi.png;1251;1
/ribak3.png;1301;1
/girl_5.png;1351;1
/girl_4.png;1401;1
/fem_1.png;1451;1
/cappadocian.png;1501;1
/red_stranger.png;1551;1
/defolt.png;1601;1
/man_3.png;1651;1
/pumpkin.png;1701;1
/chi-gunda.png;1751;1
/girl_6.png;1801;1
/girl_2.png;1851;1
/man_1.png;1901;1
/unga.png;1951;1
/vozd_kapadok.png;1;51
/tuffian_man_avatar.png;51;51
/fem_3.png;101;51
/tui.png;151;51
/voin_ohotnik.png;201;51
/man_4.png;251;51
/morskoi_ohotnik.png;301;51
/unique/vv_icon.png;351;51
/man_5.png;401;51
/sk-tangan.png;451;51
/dikar_negroid_woman.png;501;51
/chin_chin.png;551;51
/tuffian_woman_1.png;601;51
/krek.png;651;51
/malasi_zhenshin.png;701;51
/yamb.png;751;51
/grum.png;801;51
/pomoshn_hathur.png;851;51
/voin_ohotnik_2.png;901;51
/unique/mikser_icon.png;951;51
/girl_3.png;1001;51
/ribak2.png;1051;51
/daromir.png;1101;51
/chin_chin3.png;1151;51
/dikar_1.png;1201;51
/fem_2.png;1251;51
