filename;x;y;
/offensive_blow.png;1;1
/str_mighty_throw.png;51;1
/dex_deep_trauma.png;101;1
/str_wipe.png;151;1
/str_stuning_blow.png;201;1
/str_blows_to_legs.png;251;1
/str_fast_blows.png;301;1
/str_mutilation.png;351;1
/str_shoulder_hit.png;351;1
/str_roundhouse.png;401;1
/str_lid_secret.png;451;1
/str_ujas_listolaza.png;501;1
/str_fearlessness.png;551;1
/dex_crack_shot.png;601;1
/str_stomach_shot.png;651;1
/str_blood_lust.png;701;1
/str_multiblow.png;751;1
/str_might.png;801;1
/str_beast_roar.png;851;1
/master_blow.png;901;1
/str_deep_trauma.png;951;1
/str_mighty_blow.png;1001;1
/str_penetrate_blows.png;1051;1
/str_aiming.png;1101;1
/aiming_blow.png;1151;1
/str_protective_grip.png;1201;1
/str_reposite.png;1251;1
/str_lunge.png;1301;1
/str_leadship.png;1351;1
/str_secret_traum.png;1401;1
/dex_mobility.png;1451;1
/str_master_blow.png;1501;1
/str_whistling_arows.png;1551;1
/str_rouse.png;1601;1
/str_ligation.png;1651;1
/str_hero_scream.png;1701;1
/str_inner_strength.png;1701;1
/str_dust.png;1751;1
/str_bear_rage.png;1801;1
/str_dance_fear.png;1851;1
/str_tearing_throw.png;1901;1
/str_sweep.png;1951;1
/str_antidote.png;1;51
/str_weapon_throw.png;51;51
/dex_fast_blows.png;101;51
/str_tearing_blow.png;151;51
/desperate_blow.png;201;51
/str_crafty_mathod.png;251;51
/agl_counterattacks_secret.png;301;51
/str_painful_shot.png;351;51
/str_eerie_hit.png;401;51
/str_master_shot.png;401;51
/Dob-udar.png;451;51
/str_adrenaline.png;501;51
/str_mammoth_push.png;551;51
