filename;x;y;
/grass1.png;1;1
/craftsman4.png;51;1
/bone4.png;101;1
/microlites.png;151;1
/craftsman40.png;201;1
/stick4.png;251;1
/stick3.png;301;1
/framewood5.png;351;1
/pounder.png;401;1
/mushroom3.png;451;1
/all_meat.png;501;1
/meat5.png;501;1
/skinning_knife.png;551;1
/craftsman30.png;601;1
/all_stick.png;651;1
/stick1.png;651;1
/craftsman10.png;701;1
/blood3.png;751;1
/craftsman1.png;801;1
/sinew5.png;851;1
/bone3.png;901;1
/meat4.png;951;1
/stone3.png;1001;1
/all_blood.png;1051;1
/blood5.png;1051;1
/grass5.png;1101;1
/sinew3.png;1151;1
/stick5.png;1201;1
/all_mushroom.png;1251;1
/mushroom5.png;1251;1
/chisel.png;1301;1
/meat3.png;1351;1
/shkur_kozl.png;1401;1
/bone5.png;1451;1
/thread2.png;1501;1
/all_bone.png;1551;1
/bone2.png;1551;1
/wheat3.png;1601;1
/blood4.png;1651;1
/framewood2.png;1701;1
/fur2.png;1751;1
/grass4.png;1801;1
/wheat4.png;1851;1
/craftsman2.png;1901;1
/grass3.png;1951;1
/all_poison.png;1;51
/poison4.png;1;51
/all_fruit.png;51;51
/fruit2.png;51;51
/fruit5.png;101;51
/fur4.png;151;51
/stone4.png;201;51
/poison5.png;251;51
/all_sinew.png;301;51
/sinew1.png;301;51
/fruit3.png;351;51
/ointment2.png;401;51
/sinew4.png;451;51
/all_stone.png;501;51
/stone5.png;501;51
/cakes_basket.png;551;51
/wheat5.png;601;51
/fruit4.png;651;51
/mushroom4.png;701;51
/all_fur.png;751;51
/fur1.png;751;51
/fur3.png;751;51
/all_wheat.png;801;51
/wheat2.png;801;51
/craftsman3.png;851;51
/craftsman20.png;901;51
/poison1.png;951;51
/all_grass.png;1001;51
/grass2.png;1001;51
/fur5.png;1051;51
/poison3.png;1101;51
