filename;x;y;
/tuffian/npc/chi-gunda.png;1;1
/tuffian/npc/tuffian_man_2.png;33;1
/tuffian/npc/dikar_1.png;65;1
/tuffian/npc/fem_2.png;97;1
/tuffian/npc/tan.png;129;1
/tuffian/npc/red_stranger.png;161;1
/tuffian/npc/yamb.png;193;1
/tuffian/npc/pomoshn_hathur.png;225;1
/tuffian/npc/ganga.png;257;1
/tuffian/npc/tuka.png;289;1
/tuffian/npc/voin_ohotnik_2.png;321;1
/tuffian/npc/malasi_zhenshin.png;353;1
/tuffian/npc/vozd_kapadok.png;385;1
/tuffian/npc/gate_mui.png;417;1
/tuffian/npc/tuffian_woman_1.png;449;1
/tuffian/npc/voin_ohotnik.png;481;1
/tuffian/npc/morskoi_ohotnik.png;513;1
/tuffian/npc/girl_4.png;545;1
/tuffian/npc/girl_6.png;577;1
/tuffian/Tuffian_woman_avatar.png;609;1
/tuffian/npc/chin_chin.png;641;1
/tuffian/npc/man_5.png;673;1
/tuffian/npc/hathur.png;705;1
/tuffian/npc/sk-tangan.png;737;1
/tuffian/npc/man_4.png;769;1
/tuffian/npc/ribak.png;801;1
/tuffian/npc/chin_chin3.png;833;1
/tuffian/npc/man_1.png;865;1
/tuffian/npc/taki_tosh.png;897;1
/tuffian/npc/tui.png;929;1
/tuffian/npc/ribak2.png;961;1
/tuffian/npc/man_3.png;993;1
/tuffian/npc/fem_3.png;1025;1
/tuffian/npc/girl_1.png;1057;1
/tuffian/npc/krek.png;1089;1
/tuffian/npc/grum.png;1121;1
/tuffian/npc/girl_5.png;1153;1
/tuffian/npc/unga.png;1185;1
/tuffian/npc/chin_chin2.png;1217;1
/tuffian/npc/girl_3.png;1249;1
/tuffian/npc/dikar_2.png;1281;1
/tuffian/Tuffian_man_avatar.png;1313;1
/tuffian/npc/ribak3.png;1345;1
/tuffian/npc/malasi.png;1377;1
/tuffian/npc/tuffian_man_1.png;1409;1
/tuffian/npc/hoha.png;1441;1
/tuffian/npc/my_initiator.png;1473;1
/tuffian/npc/girl_2.png;1505;1
/tuffian/npc/gdal.png;1537;1
/tuffian/npc/dikar_negroid_woman.png;1569;1
/tuffian/npc/cappadocian.png;1601;1
/tuffian/npc/man_2.png;1633;1
/tuffian/npc/fem_1.png;1665;1
/tuffian/npc/initiator.png;1697;1
/tuffian/npc/fem_4.png;1729;1
/tuffian/npc/dikar_3.png;1761;1
/tuffian/npc/tuffian_woman_2.png;1793;1
