filename;x;y;
/18/upcloth.png;1;1
/24/upcloth.png;51;1
/30/braclet.png;101;1
/30/cloak.png;151;1
/21/hat.png;201;1
/18/hat.png;251;1
/18/neck.png;301;1
/21/boots.png;351;1
/21/upcloth.png;401;1
/27/neck.png;451;1
/21/lower.png;501;1
/27/upcloth.png;551;1
/27/cloak.png;601;1
/21/braclet.png;651;1
/24/neck.png;701;1
/18/braclet.png;751;1
/18/cloak.png;801;1
/24/boots.png;851;1
/30/lower.png;901;1
/27/braclet.png;951;1
/24/hat.png;1001;1
/24/lower.png;1051;1
/30/upcloth.png;1101;1
/21/cloak.png;1151;1
/30/hat.png;1201;1
/30/neck.png;1251;1
/21/neck.png;1301;1
/27/boots.png;1351;1
/30/boots.png;1401;1
/27/hat.png;1451;1
/18/boots.png;1501;1
/18/lower.png;1551;1
/27/lower.png;1601;1
/24/braclet.png;1651;1
/24/cloak.png;1701;1
